t,x1,y1,z1,x2,y2,z2
30.1125,35.7385,0.209789,336.751,62.4185,18.1542,-165.941
30.125,35.6437,-0.0856682,336.908,62.3018,17.6652,-166.036
30.1375,35.54,-0.378137,337.066,62.1705,17.1799,-166.131
30.15,35.4275,-0.667353,337.223,62.0246,16.6988,-166.225
30.1625,35.3064,-0.953053,337.38,61.8642,16.2223,-166.32
30.175,35.1767,-1.23498,337.538,61.6897,15.7509,-166.415
30.1875,35.0386,-1.51288,337.695,61.501,15.2849,-166.51
30.2,34.8922,-1.78649,337.852,61.2983,14.8248,-166.605
30.2125,34.7377,-2.05558,338.01,61.0819,14.371,-166.699
30.225,34.5751,-2.31989,338.167,60.852,13.924,-166.794
30.2375,34.4047,-2.57919,338.324,60.6087,13.484,-166.889
30.25,34.2265,-2.83325,338.482,60.3523,13.0516,-166.984
30.2625,34.0407,-3.08183,338.639,60.083,12.6271,-167.078
30.275,33.8476,-3.3247,338.797,59.801,12.2109,-167.173
30.2875,33.6472,-3.56165,338.954,59.5066,11.8033,-167.268
30.3,33.4398,-3.79247,339.111,59.2001,11.4048,-167.363
30.3125,33.2255,-4.01694,339.269,58.8818,11.0157,-167.458
30.325,33.0046,-4.23486,339.426,58.5519,10.6364,-167.552
30.3375,32.7772,-4.44603,339.583,58.2107,10.2671,-167.647
30.35,32.5436,-4.65027,339.741,57.8585,9.90833,-167.742
30.3625,32.3039,-4.84738,339.898,57.4958,9.56028,-167.837
30.375,32.0584,-5.03719,340.056,57.1227,9.22331,-167.931
30.3875,31.8073,-5.21953,340.213,56.7396,8.89771,-168.026
30.4,31.5509,-5.39423,340.37,56.3469,8.5838,-168.121
30.4125,31.2893,-5.56113,340.528,55.945,8.28184,-168.216
30.425,31.0228,-5.72008,340.685,55.5341,7.99212,-168.311
30.4375,30.7516,-5.87095,340.843,55.1147,7.71489,-168.406
30.45,30.476,-6.01358,341,54.6872,7.4504,-168.5
30.4625,30.1962,-6.14785,341.157,54.2519,7.1989,-168.595
30.475,29.9126,-6.27365,341.315,53.8092,6.96062,-168.69
30.4875,29.6252,-6.39085,341.472,53.3596,6.73577,-168.785
30.5,29.3345,-6.49935,341.63,52.9034,6.52455,-168.88
30.5125,29.0406,-6.59906,341.787,52.441,6.32715,-168.974
30.525,28.7439,-6.68987,341.944,51.9729,6.14375,-169.069
30.5375,28.4446,-6.77172,342.102,51.4995,5.97453,-169.164
30.55,28.1429,-6.84452,342.259,51.0212,5.81963,-169.259
30.5625,27.8392,-6.90821,342.417,50.5385,5.67919,-169.354
30.575,27.5337,-6.96273,342.574,50.0518,5.55334,-169.449
30.5875,27.2267,-7.00803,342.731,49.5615,5.4422,-169.543
30.6,26.9185,-7.04408,342.889,49.0681,5.34586,-169.638
30.6125,26.6094,-7.07083,343.046,48.572,5.26441,-169.733
30.625,26.2995,-7.08827,343.204,48.0737,5.19793,-169.828
30.6375,25.9893,-7.09638,343.361,47.5736,5.14648,-169.923
30.65,25.679,-7.09514,343.519,47.0721,5.11009,-170.018
30.6625,25.3689,-7.08458,343.676,46.5699,5.08882,-170.112
30.675,25.0592,-7.06468,343.833,46.0672,5.08266,-170.207
30.6875,24.7503,-7.03547,343.991,45.5645,5.09164,-170.302
30.7,24.4423,-6.99698,344.148,45.0624,5.11574,-170.397
30.7125,24.1357,-6.94924,344.306,44.5612,5.15494,-170.492
30.725,23.8307,-6.89229,344.463,44.0614,5.20921,-170.587
30.7375,23.5275,-6.82619,344.621,43.5634,5.27849,-170.681
30.75,23.2264,-6.751,344.778,43.0678,5.36273,-170.776
30.7625,22.9277,-6.66678,344.935,42.5749,5.46184,-170.871
30.775,22.6317,-6.57361,345.093,42.0853,5.57574,-170.966
30.7875,22.3387,-6.47157,345.25,41.5993,5.70432,-171.061
30.8,22.0488,-6.36076,345.408,41.1173,5.84747,-171.156
30.8125,21.7624,-6.24128,345.565,40.6399,6.00506,-171.251
30.825,21.4797,-6.11324,345.723,40.1675,6.17694,-171.346
30.8375,21.2011,-5.97675,345.88,39.7004,6.36297,-171.44
30.85,20.9266,-5.83193,346.038,39.2392,6.56296,-171.535
30.8625,20.6566,-5.67892,346.195,38.7842,6.77674,-171.63
30.875,20.3914,-5.51785,346.353,38.3358,7.00412,-171.725
30.8875,20.1311,-5.34888,346.51,37.8945,7.24489,-171.82
30.9,19.876,-5.17215,346.668,37.4606,7.49883,-171.915
30.9125,19.6264,-4.98782,346.825,37.0346,7.76571,-172.01
30.925,19.3824,-4.79606,346.982,36.6167,8.04529,-172.105
30.9375,19.1443,-4.59705,347.14,36.2075,8.33732,-172.199
30.95,18.9123,-4.39097,347.297,35.8073,8.64153,-172.294
30.9625,18.6866,-4.17799,347.455,35.4164,8.95765,-172.389
30.975,18.4674,-3.95832,347.612,35.0352,9.28539,-172.484
30.9875,18.2549,-3.73215,347.77,34.664,9.62445,-172.579
31,18.0494,-3.4997,347.927,34.3032,9.97453,-172.674
31.0125,17.8509,-3.26116,348.085,33.9531,10.3353,-172.769
31.025,17.6597,-3.01675,348.242,33.614,10.7065,-172.864
31.0375,17.4759,-2.76671,348.4,33.2862,11.0876,-172.959
31.05,17.2997,-2.51124,348.557,32.97,11.4785,-173.053
31.0625,17.1313,-2.25059,348.715,32.6658,11.8787,-173.148
31.075,16.9708,-1.98499,348.872,32.3737,12.2879,-173.243
31.0875,16.8184,-1.71469,349.03,32.0941,12.7057,-173.338
31.1,16.6742,-1.43991,349.187,31.8272,13.1317,-173.433
31.1125,16.5383,-1.16092,349.345,31.5732,13.5656,-173.528
31.125,16.4109,-0.877974,349.502,31.3324,14.0069,-173.623
31.1375,16.2921,-0.591317,349.66,31.105,14.4553,-173.718
31.15,16.1819,-0.301214,349.817,30.8911,14.9103,-173.813
31.1625,16.0805,-0.00792658,349.975,30.6911,15.3715,-173.908
31.175,15.988,0.288279,350.132,30.505,15.8385,-174.003
31.1875,15.9044,0.587134,350.29,30.3331,16.3109,-174.098
31.2,15.8299,0.888369,350.447,30.1755,16.7883,-174.192
31.2125,15.7645,1.19171,350.605,30.0323,17.2702,-174.287
31.225,15.7082,1.49688,350.762,29.9036,17.7562,-174.382
31.2375,15.6611,1.80361,350.92,29.7897,18.2459,-174.477
31.25,15.6233,2.11161,351.077,29.6905,18.7387,-174.572
31.2625,15.5948,2.42062,351.235,29.6063,19.2343,-174.667
31.275,15.5756,2.73034,351.392,29.5369,19.7323,-174.762
31.2875,15.5657,3.0405,351.55,29.4826,20.2321,-174.857
31.3,15.5652,3.35082,351.707,29.4434,20.7333,-174.952
31.3125,15.5739,3.66101,351.865,29.4192,21.2354,-175.047
31.325,15.5921,3.9708,352.023,29.4102,21.7381,-175.142
31.3375,15.6195,4.2799,352.18,29.4163,22.2408,-175.237
31.35,15.6562,4.58803,352.338,29.4375,22.7431,-175.332
31.3625,15.7022,4.89492,352.495,29.4739,23.2445,-175.427
31.375,15.7574,5.20029,352.653,29.5253,23.7446,-175.522
31.3875,15.8218,5.50386,352.81,29.5917,24.2429,-175.617
31.4,15.8952,5.80536,352.968,29.6731,24.739,-175.712
31.4125,15.9777,6.1045,353.125,29.7694,25.2324,-175.807
31.425,16.0692,6.40103,353.283,29.8805,25.7227,-175.901
31.4375,16.1696,6.69467,353.44,30.0063,26.2095,-175.996
31.45,16.2787,6.98516,353.598,30.1467,26.6922,-176.091
31.4625,16.3965,7.27223,353.756,30.3016,27.1705,-176.186
31.475,16.523,7.55563,353.913,30.4707,27.6439,-176.281
31.4875,16.6579,7.8351,354.071,30.6541,28.112,-176.376
31.5,16.8011,8.11037,354.228,30.8514,28.5744,-176.471
31.5125,16.9526,8.38122,354.386,31.0626,29.0306,-176.566
31.525,17.1121,8.64738,354.543,31.2874,29.4803,-176.661
31.5375,17.2796,8.90862,354.701,31.5257,29.923,-176.756
31.55,17.4548,9.1647,354.858,31.7771,30.3583,-176.851
31.5625,17.6377,9.41539,355.016,32.0416,30.7859,-176.946
31.575,17.8281,9.66047,355.174,32.3188,31.2053,-177.041
31.5875,18.0257,9.8997,355.331,32.6085,31.6162,-177.136
31.6,18.2305,10.1329,355.489,32.9104,32.0182,-177.231
31.6125,18.4422,10.3598,355.646,33.2243,32.4109,-177.326
31.625,18.6606,10.5802,355.804,33.5498,32.794,-177.421
31.6375,18.8855,10.794,355.961,33.8868,33.1671,-177.516
31.65,19.1168,11.0009,356.119,34.2348,33.5299,-177.611
31.6625,19.3542,11.2007,356.277,34.5935,33.882,-177.706
31.675,19.5975,11.3934,356.434,34.9627,34.2233,-177.801
31.6875,19.8465,11.5786,356.592,35.3421,34.5532,-177.896
31.7,20.1009,11.7562,356.749,35.7311,34.8716,-177.991
31.7125,20.3606,11.9261,356.907,36.1296,35.1781,-178.086
31.725,20.6253,12.0881,357.065,36.5371,35.4725,-178.181
31.7375,20.8947,12.242,357.222,36.9533,35.7546,-178.276
31.75,21.1686,12.3878,357.38,37.3778,36.0239,-178.371
31.7625,21.4468,12.5253,357.537,37.8102,36.2804,-178.466
31.775,21.729,12.6543,357.695,38.2501,36.5237,-178.561
31.7875,22.015,12.7748,357.852,38.6972,36.7537,-178.656
31.8,22.3045,12.8866,358.01,39.1509,36.9701,-178.751
31.8125,22.5972,12.9897,358.168,39.611,37.1728,-178.846
31.825,22.8928,13.0839,358.325,40.077,37.3615,-178.941
31.8375,23.1912,13.1692,358.483,40.5484,37.5361,-179.036
31.85,23.492,13.2454,358.641,41.0249,37.6965,-179.131
31.8625,23.795,13.3126,358.798,41.506,37.8425,-179.226
31.875,24.0998,13.3706,358.956,41.9912,37.9739,-179.321
31.8875,24.4063,13.4194,359.113,42.4802,38.0906,-179.416
31.9,24.714,13.459,359.271,42.9725,38.1926,-179.511
31.9125,25.0229,13.4893,359.429,43.4676,38.2797,-179.606
31.925,25.3325,13.5103,359.586,43.9652,38.3519,-179.701
31.9375,25.6426,13.5219,359.744,44.4646,38.4091,-179.796
31.95,25.9529,13.5243,359.901,44.9656,38.4512,-179.892
31.9625,26.2631,13.5172,360.059,45.4676,38.4782,-179.987
31.975,26.573,13.5009,360.217,45.9702,38.4901,-180.082
31.9875,26.8822,13.4752,360.374,46.4729,38.4869,-180.177
32,27.1906,13.4403,360.532,46.9754,38.4685,-180.272
32.0125,27.4977,13.396,360.69,47.477,38.4351,-180.367
32.025,27.8034,13.3426,360.847,47.9774,38.3865,-180.462
32.0375,28.1073,13.28,361.005,48.4761,38.3229,-180.557
32.05,28.4092,13.2082,361.162,48.9726,38.2444,-180.652
32.0625,28.7088,13.1274,361.32,49.4666,38.1509,-180.747
32.075,29.0059,13.0377,361.478,49.9575,38.0426,-180.842
32.0875,29.3001,12.939,361.635,50.445,37.9196,-180.937
32.1,29.5912,12.8315,361.793,50.9285,37.782,-181.032
32.1125,29.8789,12.7153,361.951,51.4077,37.6299,-181.127
32.125,30.163,12.5905,362.108,51.8821,37.4634,-181.222
32.1375,30.4433,12.4572,362.266,52.3512,37.2827,-181.317
32.15,30.7194,12.3156,362.424,52.8147,37.088,-181.412
32.1625,30.9911,12.1657,362.581,53.2722,36.8795,-181.507
32.175,31.2581,12.0076,362.739,53.7231,36.6572,-181.602
32.1875,31.5203,11.8417,362.897,54.1672,36.4215,-181.698
32.2,31.7774,11.6679,363.054,54.604,36.1726,-181.793
32.2125,32.0291,11.4864,363.212,55.033,35.9106,-181.888
32.225,32.2753,11.2975,363.37,55.454,35.6358,-181.983
32.2375,32.5156,11.1012,363.527,55.8666,35.3485,-182.078
32.25,32.75,10.8978,363.685,56.2703,35.0488,-182.173
32.2625,32.9781,10.6874,363.843,56.6648,34.7372,-182.268
32.275,33.1998,10.4703,364,57.0497,34.4139,-182.363
32.2875,33.4148,10.2465,364.158,57.4248,34.0791,-182.458
32.3,33.623,10.0165,364.316,57.7896,33.7331,-182.553
32.3125,33.8242,9.7802,364.473,58.1438,33.3764,-182.648
32.325,34.0182,9.53801,364.631,58.4871,33.0091,-182.743
32.3375,34.2048,9.29008,364.789,58.8193,32.6317,-182.839
32.35,34.3839,9.03665,364.946,59.1399,32.2445,-182.934
32.3625,34.5553,8.77795,365.104,59.4487,31.8478,-183.029
32.375,34.7188,8.51421,365.262,59.7454,31.4419,-183.124
32.3875,34.8743,8.24567,365.419,60.0298,31.0274,-183.219
32.4,35.0216,7.97256,365.577,60.3016,30.6044,-183.314
32.4125,35.1607,7.69515,365.735,60.5605,30.1735,-183.409
32.425,35.2913,7.41368,365.892,60.8064,29.735,-183.504
32.4375,35.4134,7.12841,366.05,61.0389,29.2893,-183.599
32.45,35.5269,6.83959,366.208,61.258,28.8367,-183.694
32.4625,35.6316,6.54748,366.365,61.4633,28.3778,-183.79
32.475,35.7275,6.25236,366.523,61.6547,27.913,-183.885
32.4875,35.8145,5.95449,366.681,61.832,27.4425,-183.98
32.5,35.8925,5.65413,366.838,61.9951,26.967,-184.075
32.5125,35.9614,5.35156,366.996,62.1438,26.4867,-184.17
32.525,36.0211,5.04705,367.154,62.278,26.0022,-184.265
32.5375,36.0717,4.74089,367.312,62.3975,25.5139,-184.36
32.55,36.113,4.43334,367.469,62.5023,25.0222,-184.455
32.5625,36.1451,4.12469,367.627,62.5923,24.5276,-184.551
32.575,36.1678,3.81521,367.785,62.6673,24.0305,-184.646
32.5875,36.1813,3.50519,367.942,62.7274,23.5314,-184.741
32.6,36.1854,3.1949,368.1,62.7723,23.0306,-184.836
32.6125,36.1801,2.88463,368.258,62.8022,22.5288,-184.931
32.625,36.1655,2.57466,368.415,62.817,22.0263,-185.026
32.6375,36.1416,2.26527,368.573,62.8167,21.5235,-185.121
32.65,36.1084,1.95674,368.731,62.8012,21.021,-185.216
32.6625,36.0659,1.64935,368.889,62.7706,20.5192,-185.312
32.675,36.0142,1.34337,369.046,62.725,20.0186,-185.407
32.6875,35.9534,1.03909,369.204,62.6642,19.5195,-185.502
32.7,35.8833,0.736779,369.362,62.5885,19.0225,-185.597
32.7125,35.8043,0.436711,369.52,62.4979,18.528,-185.692
32.725,35.7162,0.13916,369.677,62.3924,18.0364,-185.787
32.7375,35.6192,-0.155607,369.835,62.2722,17.5483,-185.882
32.75,35.5134,-0.447322,369.993,62.1374,17.064,-185.978
32.7625,35.3988,-0.735719,370.15,61.988,16.5839,-186.073
32.775,35.2757,-1.02054,370.308,61.8242,16.1086,-186.168
32.7875,35.144,-1.30152,370.466,61.6463,15.6384,-186.263
32.8,35.0039,-1.57842,370.624,61.4542,15.1738,-186.358
32.8125,34.8555,-1.85097,370.781,61.2483,14.7152,-186.453
32.825,34.699,-2.11894,370.939,61.0286,14.263,-186.549
32.8375,34.5345,-2.38207,371.097,60.7955,13.8176,-186.644
32.85,34.3622,-2.64014,371.255,60.549,13.3794,-186.739
32.8625,34.1822,-2.8929,371.412,60.2895,12.9488,-186.834
32.875,33.9947,-3.14013,371.57,60.0172,12.5263,-186.929
32.8875,33.7998,-3.38161,371.728,59.7322,12.1121,-187.024
32.9,33.5977,-3.61711,371.886,59.4349,11.7067,-187.12
32.9125,33.3886,-3.84643,372.043,59.1255,11.3104,-187.215
32.925,33.1727,-4.06935,372.201,58.8044,10.9236,-187.31
32.9375,32.9503,-4.28567,372.359,58.4718,10.5466,-187.405
32.95,32.7214,-4.4952,372.517,58.1279,10.1799,-187.5
32.9625,32.4863,-4.69774,372.674,57.7732,9.8236,-187.595
32.975,32.2452,-4.89312,372.832,57.4079,9.47817,-187.691
32.9875,31.9983,-5.08115,372.99,57.0324,9.14389,-187.786
33,31.7459,-5.26168,373.148,56.6471,8.82106,-187.881
33.0125,31.4882,-5.43452,373.305,56.2521,8.50998,-187.976
33.025,31.2254,-5.59953,373.463,55.848,8.21092,-188.071
33.0375,30.9577,-5.75656,373.621,55.4351,7.92416,-188.166
33.05,30.6855,-5.90546,373.779,55.0137,7.64996,-188.262
33.0625,30.4089,-6.0461,373.936,54.5843,7.38856,-188.357
33.075,30.1281,-6.17835,374.094,54.1472,7.1402,-188.452
33.0875,29.8436,-6.3021,374.252,53.7028,6.90511,-188.547
33.1,29.5554,-6.41723,374.41,53.2515,6.6835,-188.642
33.1125,29.2639,-6.52363,374.568,52.7938,6.47556,-188.738
33.125,28.9693,-6.62121,374.725,52.33,6.2815,-188.833
33.1375,28.6719,-6.70988,374.883,51.8606,6.10148,-188.928
33.15,28.372,-6.78956,375.041,51.386,5.93567,-189.023
33.1625,28.0698,-6.86019,375.199,50.9067,5.78421,-189.118
33.175,27.7657,-6.92168,375.356,50.4229,5.64725,-189.214
33.1875,27.4598,-6.974,375.514,49.9353,5.52491,-189.309
33.2,27.1525,-7.01709,375.672,49.4442,5.41729,-189.404
33.2125,26.844,-7.05091,375.83,48.9501,5.32451,-189.499
33.225,26.5347,-7.07543,375.988,48.4535,5.24663,-189.595
33.2375,26.2247,-7.09063,376.145,47.9547,5.18374,-189.69
33.25,25.9145,-7.0965,376.303,47.4542,5.13588,-189.785
33.2625,25.6042,-7.09303,376.461,46.9526,5.10311,-189.88
33.275,25.2941,-7.08022,376.619,46.4502,5.08545,-189.975
33.2875,24.9846,-7.05809,376.777,45.9474,5.08291,-190.071
33.3,24.6759,-7.02665,376.934,45.4449,5.09551,-190.166
33.3125,24.3682,-6.98594,377.092,44.9429,5.12322,-190.261
33.325,24.062,-6.93599,377.25,44.442,5.16603,-190.356
33.3375,23.7573,-6.87684,377.408,43.9426,5.22389,-190.451
33.35,23.4546,-6.80856,377.566,43.4452,5.29675,-190.547
33.3625,23.1541,-6.73119,377.723,42.9502,5.38455,-190.642
33.375,22.8561,-6.64482,377.881,42.458,5.48721,-190.737
33.3875,22.5607,-6.54951,378.039,41.9692,5.60463,-190.832
33.4,22.2684,-6.44537,378.197,41.4841,5.73671,-190.928
33.4125,21.9794,-6.33247,378.355,41.0032,5.88332,-191.023
33.425,21.6938,-6.21093,378.512,40.527,6.04434,-191.118
33.4375,21.4121,-6.08084,378.67,40.0558,6.21962,-191.213
33.45,21.1344,-5.94234,378.828,39.5901,6.409,-191.309
33.4625,20.861,-5.79555,378.986,39.1303,6.6123,-191.404
33.475,20.5922,-5.64059,379.144,38.6768,6.82935,-191.499
33.4875,20.3281,-5.47762,379.302,38.2301,7.05995,-191.594
33.5,20.069,-5.30677,379.459,37.7905,7.30389,-191.69
33.5125,19.8152,-5.1282,379.617,37.3585,7.56095,-191.785
33.525,19.5669,-4.94208,379.775,36.9344,7.83089,-191.88
33.5375,19.3243,-4.74857,379.933,36.5186,8.11347,-191.975
33.55,19.0877,-4.54784,380.091,36.1115,8.40843,-192.071
33.5625,18.8572,-4.34009,380.249,35.7134,8.71552,-192.166
33.575,18.633,-4.12549,380.406,35.3248,9.03444,-192.261
33.5875,18.4154,-3.90424,380.564,34.9459,9.36491,-192.356
33.6,18.2046,-3.67655,380.722,34.5772,9.70664,-192.452
33.6125,18.0007,-3.44261,380.88,34.2189,10.0593,-192.547
33.625,17.8039,-3.20265,381.038,33.8714,10.4226,-192.642
33.6375,17.6145,-2.95687,381.196,33.535,10.7962,-192.737
33.65,17.4325,-2.7055,381.353,33.21,11.1797,-192.833
33.6625,17.2582,-2.44877,381.511,32.8966,11.5729,-192.928
33.675,17.0917,-2.18691,381.669,32.5953,11.9752,-193.023
33.6875,16.9331,-1.92016,381.827,32.3062,12.3865,-193.118
33.7,16.7827,-1.64876,381.985,32.0296,12.8063,-193.214
33.7125,16.6404,-1.37295,382.143,31.7657,13.2343,-193.309
33.725,16.5066,-1.09299,382.3,31.5149,13.6699,-193.404
33.7375,16.3812,-0.80913,382.458,31.2772,14.113,-193.5
33.75,16.2644,-0.521622,382.616,31.053,14.5629,-193.595
33.7625,16.1564,-0.230731,382.774,30.8425,15.0195,-193.69
33.775,16.0571,0.0632805,382.932,30.6458,15.4821,-193.785
33.7875,15.9667,0.360146,383.09,30.4631,15.9505,-193.881
33.8,15.8853,0.659597,383.248,30.2946,16.4241,-193.976
33.8125,15.813,0.961362,383.405,30.1404,16.9026,-194.071
33.825,15.7497,1.26517,383.563,30.0006,17.3855,-194.167
33.8375,15.6957,1.57074,383.721,29.8755,17.8725,-194.262
33.85,15.6508,1.8778,383.879,29.7651,18.3629,-194.357
33.8625,15.6152,2.18607,384.037,29.6695,18.8565,-194.452
33.875,15.5889,2.49527,384.195,29.5888,19.3527,-194.548
33.8875,15.5719,2.80512,384.353,29.523,19.8511,-194.643
33.9,15.5643,3.11535,384.511,29.4723,20.3513,-194.738
33.9125,15.566,3.42566,384.668,29.4367,20.8527,-194.834
33.925,15.577,3.73578,384.826,29.4161,21.355,-194.929
33.9375,15.5974,4.04543,384.984,29.4107,21.8577,-195.024
33.95,15.627,4.35432,385.142,29.4204,22.3604,-195.12
33.9625,15.666,4.66219,385.3,29.4453,22.8625,-195.215
33.975,15.7142,4.96874,385.458,29.4852,23.3636,-195.31
33.9875,15.7716,5.2737,385.616,29.5402,23.8634,-195.405
34,15.8381,5.5768,385.774,29.6103,24.3612,-195.501
34.0125,15.9138,5.87775,385.931,29.6952,24.8567,-195.596
34.025,15.9984,6.1763,386.089,29.7951,25.3494,-195.691
34.0375,16.092,6.47216,386.247,29.9097,25.8389,-195.787
34.05,16.1945,6.76507,386.405,30.039,26.3247,-195.882
34.0625,16.3058,7.05476,386.563,30.1829,26.8064,-195.977
34.075,16.4257,7.34098,386.721,30.3411,27.2836,-196.073
34.0875,16.5541,7.62346,386.879,30.5137,27.7558,-196.168
34.1,16.691,7.90194,387.037,30.7004,28.2226,-196.263
34.1125,16.8363,8.17618,387.195,30.9011,28.6835,-196.359
34.125,16.9897,8.44592,387.353,31.1156,29.1382,-196.454
34.1375,17.1511,8.71092,387.51,31.3436,29.5863,-196.549
34.15,17.3205,8.97095,387.668,31.585,30.0272,-196.645
34.1625,17.4976,9.22576,387.826,31.8396,30.4607,-196.74
34.175,17.6823,9.47512,387.984,32.1071,30.8864,-196.835
34.1875,17.8744,9.71882,388.142,32.3873,31.3038,-196.931
34.2,18.0738,9.95662,388.3,32.68,31.7126,-197.026
34.2125,18.2802,10.1883,388.458,32.9848,32.1124,-197.121
34.225,18.4935,10.4137,388.616,33.3015,32.5028,-197.217
34.2375,18.7135,10.6326,388.774,33.6298,32.8836,-197.312
34.25,18.94,10.8447,388.932,33.9694,33.2542,-197.407
34.2625,19.1728,11.0499,389.09,34.32,33.6145,-197.503
34.275,19.4116,11.248,389.247,34.6813,33.9641,-197.598
34.2875,19.6563,11.4389,389.405,35.0529,34.3027,-197.693
34.3,19.9066,11.6223,389.563,35.4346,34.6299,-197.789
34.3125,20.1623,11.7981,389.721,35.826,34.9455,-197.884
34.325,20.4232,11.9661,389.879,36.2266,35.2491,-197.979
34.3375,20.6891,12.1262,390.037,36.6362,35.5406,-198.075
34.35,20.9596,12.2782,390.195,37.0545,35.8196,-198.17
34.3625,21.2346,12.422,390.353,37.4809,36.0859,-198.265
34.375,21.5138,12.5574,390.511,37.9151,36.3392,-198.361
34.3875,21.7969,12.6844,390.669,38.3568,36.5794,-198.456
34.4,22.0837,12.8029,390.827,38.8055,36.8062,-198.552
34.4125,22.374,12.9126,390.985,39.2608,37.0193,-198.647
34.425,22.6674,13.0135,391.143,39.7223,37.2187,-198.742
34.4375,22.9638,13.1056,391.3,40.1896,37.404,-198.838
34.45,23.2627,13.1887,391.458,40.6623,37.5753,-198.933
34.4625,23.5641,13.2628,391.616,41.1399,37.7322,-199.028
34.475,23.8675,13.3278,391.774,41.622,37.8747,-199.124
34.4875,24.1728,13.3836,391.932,42.1082,38.0026,-199.219
34.5,24.4796,13.4302,392.09,42.598,38.1158,-199.314
34.5125,24.7876,13.4676,392.248,43.091,38.2143,-199.41
34.525,25.0967,13.4956,392.406,43.5868,38.2978,-199.505
34.5375,25.4064,13.5144,392.564,44.0848,38.3664,-199.601
34.55,25.7166,13.5238,392.722,44.5847,38.42,-199.696
34.5625,26.0269,13.5239,392.88,45.0859,38.4585,-199.791
34.575,26.3371,13.5146,393.038,45.5881,38.4819,-199.887
34.5875,26.6468,13.496,393.196,46.0908,38.4902,-199.982
34.6,26.9559,13.4681,393.354,46.5935,38.4834,-200.077
34.6125,27.264,13.4309,393.512,47.0958,38.4614,-200.173
34.625,27.5708,13.3845,393.67,47.5971,38.4243,-200.268
34.6375,27.8761,13.3289,393.828,48.0971,38.3722,-200.364
34.65,28.1795,13.264,393.986,48.5954,38.305,-200.459
34.6625,28.4809,13.1901,394.144,49.0914,38.2229,-200.554
34.675,28.7799,13.1072,394.302,49.5846,38.1259,-200.65
34.6875,29.0763,13.0152,394.459,50.0748,38.014,-200.745
34.7,29.3698,12.9145,394.617,50.5613,37.8875,-200.841
34.7125,29.6601,12.8049,394.775,51.0439,37.7464,-200.936
34.725,29.947,12.6866,394.933,51.5219,37.5909,-201.031
34.7375,30.2302,12.5598,395.091,51.9951,37.421,-201.127
34.75,30.5095,12.4245,395.249,52.463,37.2369,-201.222
34.7625,30.7846,12.2808,395.407,52.925,37.0389,-201.318
34.775,31.0552,12.1289,395.565,53.381,36.8271,-201.413
34.7875,31.3211,11.969,395.723,53.8303,36.6016,-201.508
34.8,31.5821,11.8011,395.881,54.2727,36.3627,-201.604
34.8125,31.8379,11.6255,396.039,54.7076,36.1106,-201.699
34.825,32.0883,11.4422,396.197,55.1348,35.8455,-201.795
34.8375,32.3331,11.2515,396.355,55.5538,35.5677,-201.89
34.85,32.572,11.0535,396.513,55.9643,35.2774,-201.985
34.8625,32.8049,10.8484,396.671,56.3658,34.9749,-202.081
34.875,33.0315,10.6364,396.829,56.7581,34.6605,-202.176
34.8875,33.2516,10.4176,396.987,57.1407,34.3344,-202.272
34.9,33.465,10.1924,397.145,57.5133,33.9969,-202.367
34.9125,33.6716,9.96078,397.303,57.8756,33.6483,-202.463
34.925,33.8711,9.72309,397.461,58.2272,33.289,-202.558
34.9375,34.0633,9.47949,397.619,58.5679,32.9193,-202.653
34.95,34.2481,9.23023,397.777,58.8973,32.5395,-202.749
34.9625,34.4254,8.97551,397.935,59.2151,32.15,-202.844
34.975,34.5949,8.71558,398.093,59.5211,31.7511,-202.94
