t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
2.5375,20.0368,-13.6927,-3.76105,-12.9277,22.4349,-13.6242,32.6454,4.35129,7.08029,-19.9957,34.0647,-0.940262
2.55,19.8798,-13.4102,-3.93121,-12.1873,22.7721,-13.6011,32.4025,4.78087,7.06827,-18.8636,34.6632,-0.982802
2.5625,19.7321,-13.1235,-4.10107,-11.4376,23.0878,-13.577,32.1739,5.21773,7.05572,-17.7146,35.2287,-1.02527
2.575,19.5939,-12.8331,-4.27063,-10.6791,23.3816,-13.5518,31.9597,5.66145,7.04264,-16.5498,35.7608,-1.06766
2.5875,19.4652,-12.5391,-4.43986,-9.91253,23.6534,-13.5256,31.7602,6.11161,7.02903,-15.3701,36.2589,-1.10997
2.6,19.3461,-12.2418,-4.60876,-9.13847,23.9029,-13.4984,31.5755,6.56778,7.01489,-14.1766,36.7226,-1.15219
2.6125,19.2367,-11.9416,-4.77732,-8.35758,24.1298,-13.4702,31.4058,7.02953,7.00023,-12.9701,37.1516,-1.19433
2.625,19.1372,-11.6387,-4.94551,-7.57052,24.3341,-13.4409,31.2513,7.49642,6.98504,-11.7517,37.5455,-1.23638
2.6375,19.0475,-11.3333,-5.11334,-6.77793,24.5155,-13.4107,31.1121,7.96802,6.96932,-10.5224,37.904,-1.27833
2.65,18.9678,-11.0259,-5.28078,-5.98049,24.6739,-13.3794,30.9883,8.44387,6.95308,-9.28332,38.2267,-1.32019
2.6625,18.898,-10.7166,-5.44782,-5.17885,24.8091,-13.3472,30.88,8.92354,6.93632,-8.03538,38.5135,-1.36196
2.675,18.8383,-10.4057,-5.61445,-4.37368,24.9211,-13.3139,30.7874,9.40656,6.91903,-6.77966,38.764,-1.40361
2.6875,18.7887,-10.0936,-5.78066,-3.56566,25.0098,-13.2797,30.7106,9.89248,6.90123,-5.5172,38.9781,-1.44517
2.7,18.7492,-9.78059,-5.94644,-2.75546,25.0751,-13.2444,30.6495,10.3809,6.8829,-4.24905,39.1555,-1.48661
2.7125,18.7198,-9.46687,-6.11177,-1.94375,25.1168,-13.2082,30.6043,10.8712,6.86406,-2.97627,39.2962,-1.52794
2.725,18.7006,-9.15277,-6.27664,-1.13121,25.1351,-13.1709,30.5751,11.3631,6.8447,-1.69993,39.4,-1.56916
2.7375,18.6915,-8.83859,-6.44104,-0.318511,25.1299,-13.1327,30.5619,11.8561,6.82483,-0.421083,39.4668,-1.61026
2.75,18.6926,-8.52462,-6.60495,0.493662,25.1012,-13.0934,30.5646,12.3496,6.80445,0.859203,39.4966,-1.65124
2.7625,18.7039,-8.21116,-6.76837,1.30463,25.0489,-13.0532,30.5833,12.8433,6.78355,2.13986,39.4894,-1.69209
2.775,18.7252,-7.89849,-6.93128,2.11373,24.9733,-13.012,30.6181,13.3367,6.76215,3.41982,39.4451,-1.73282
2.7875,18.7567,-7.58692,-7.09367,2.92028,24.8742,-12.9699,30.6688,13.8293,6.74023,4.69802,39.3637,-1.77342
2.8,18.7982,-7.27673,-7.25552,3.7236,24.7519,-12.9267,30.7355,14.3206,6.71781,5.97339,39.2455,-1.81388
2.8125,18.8498,-6.96822,-7.41683,4.52304,24.6064,-12.8826,30.8181,14.8103,6.69489,7.24487,39.0903,-1.85421
2.825,18.9113,-6.66167,-7.57758,5.31791,24.4378,-12.8375,30.9166,15.2977,6.67146,8.5114,38.8985,-1.8944
2.8375,18.9827,-6.35737,-7.73777,6.10757,24.2462,-12.7915,31.0309,15.7826,6.64753,9.77193,38.67,-1.93444
2.85,19.0639,-6.05561,-7.89737,6.89135,24.0319,-12.7445,31.1609,16.2643,6.6231,11.0254,38.4052,-1.97434
2.8625,19.1549,-5.75667,-8.05637,7.6686,23.7951,-12.6965,31.3065,16.7426,6.59817,12.2708,38.1042,-2.01409
2.875,19.2556,-5.46083,-8.21478,8.43866,23.5358,-12.6476,31.4676,17.2168,6.57274,13.507,37.7673,-2.05369
2.8875,19.3659,-5.16837,-8.37256,9.20091,23.2543,-12.5977,31.6441,17.6866,6.54683,14.7331,37.3948,-2.09314
2.9,19.4856,-4.87956,-8.52972,9.9547,22.9509,-12.5469,31.8359,18.1515,6.52042,15.9479,36.9869,-2.13243
2.9125,19.6147,-4.59468,-8.68623,10.6994,22.6259,-12.4951,32.0428,18.6111,6.49352,17.1506,36.5441,-2.17156
2.925,19.7531,-4.314,-8.84209,11.4344,22.2793,-12.4424,32.2646,19.065,6.46613,18.3401,36.0666,-2.21052
2.9375,19.9005,-4.03779,-8.99729,12.1591,21.9117,-12.3888,32.5012,19.5127,6.43825,19.5153,35.5549,-2.24932
2.95,20.057,-3.7663,-9.15181,12.8729,21.5233,-12.3342,32.7524,19.9537,6.4099,20.6754,35.0094,-2.28795
2.9625,20.2223,-3.49979,-9.30564,13.5751,21.1143,-12.2787,33.018,20.3877,6.38106,21.8193,34.4305,-2.32641
2.975,20.3963,-3.23852,-9.45877,14.2652,20.6852,-12.2223,33.2978,20.8143,6.35174,22.9462,33.8187,-2.36469
2.9875,20.5789,-2.98274,-9.61119,14.9427,20.2362,-12.165,33.5916,21.2331,6.32194,24.055,33.1746,-2.4028
3,20.7698,-2.7327,-9.76289,15.6069,19.7679,-12.1067,33.8991,21.6436,6.29167,25.1448,32.4986,-2.44072
3.0125,20.969,-2.48863,-9.91386,16.2573,19.2805,-12.0476,34.2202,22.0454,6.26092,26.2148,31.7913,-2.47846
3.025,21.1762,-2.25076,-10.0641,16.8934,18.7744,-11.9875,34.5544,22.4382,6.22971,27.264,31.0533,-2.51602
3.0375,21.3913,-2.01934,-10.2135,17.5146,18.2502,-11.9265,34.9017,22.8216,6.19802,28.2915,30.2853,-2.55338
3.05,21.614,-1.79458,-10.3622,18.1205,17.7082,-11.8647,35.2616,23.1952,6.16587,29.2966,29.4878,-2.59056
3.0625,21.8442,-1.57671,-10.5102,18.7104,17.1488,-11.8019,35.634,23.5587,6.13326,30.2783,28.6615,-2.62754
3.075,22.0817,-1.36593,-10.6573,19.2839,16.5726,-11.7383,36.0185,23.9117,6.10018,31.2359,27.8071,-2.66432
3.0875,22.3262,-1.16246,-10.8036,19.8406,15.9799,-11.6737,36.4148,24.2538,6.06665,32.1685,26.9252,-2.7009
3.1,22.5776,-0.966501,-10.9491,20.3799,15.3714,-11.6083,36.8226,24.5847,6.03266,33.0754,26.0168,-2.73728
3.1125,22.8357,-0.778242,-11.0938,20.9015,14.7475,-11.5421,37.2416,24.9041,5.99822,33.9557,25.0824,-2.77345
3.125,23.1001,-0.597875,-11.2377,21.4048,14.1088,-11.4749,37.6714,25.2116,5.96333,34.8089,24.1228,-2.80942
3.1375,23.3707,-0.425583,-11.3807,21.8896,13.4556,-11.4069,38.1117,25.507,5.92799,35.6341,23.1389,-2.84517
3.15,23.6473,-0.261542,-11.5228,22.3552,12.7887,-11.3381,38.5621,25.79,5.8922,36.4307,22.1315,-2.88071
3.1625,23.9295,-0.10592,-11.6641,22.8014,12.1086,-11.2683,39.0223,26.0602,5.85597,37.198,21.1013,-2.91603
3.175,24.2172,0.0411199,-11.8045,23.2279,11.4157,-11.1978,39.4919,26.3174,5.8193,37.9353,20.0493,-2.95114
3.1875,24.5101,0.179423,-11.9441,23.6341,10.7108,-11.1264,39.9706,26.5614,5.78219,38.6421,18.9763,-2.98602
3.2,24.808,0.308842,-12.0827,24.0199,9.99436,-11.0541,40.4578,26.7918,5.74465,39.3178,17.8833,-3.02067
3.2125,25.1105,0.429237,-12.2204,24.3848,9.26699,-10.9811,40.9534,27.0084,5.70668,39.9617,16.771,-3.0551
3.225,25.4175,0.540474,-12.3572,24.7286,8.5293,-10.9072,41.4568,27.211,5.66827,40.5734,15.6405,-3.08931
3.2375,25.7287,0.642429,-12.4931,25.051,7.78191,-10.8324,41.9676,27.3993,5.62944,41.1523,14.4926,-3.12327
3.25,26.0437,0.734984,-12.628,25.3517,7.02543,-10.7569,42.4854,27.5732,5.59019,41.698,13.3284,-3.15701
3.2625,26.3624,0.818029,-12.762,25.6304,6.26049,-10.6806,43.0099,27.7325,5.55052,42.21,12.1487,-3.1905
3.275,26.6844,0.891463,-12.895,25.887,5.48773,-10.6034,43.5405,27.8769,5.51043,42.6878,10.9547,-3.22376
3.2875,27.0094,0.955193,-13.0271,26.1211,4.7078,-10.5255,44.0769,28.0063,5.46993,43.1311,9.74712,-3.25677
3.3,27.3373,1.00913,-13.1582,26.3327,3.92133,-10.4468,44.6187,28.1205,5.42901,43.5394,8.52712,-3.28954
3.3125,27.6677,1.0532,-13.2883,26.5215,3.12898,-10.3672,45.1653,28.2194,5.38769,43.9125,7.29569,-3.32207
3.325,28.0002,1.08733,-13.4174,26.6874,2.33142,-10.287,45.7163,28.3029,5.34596,44.2501,6.05383,-3.35434
3.3375,28.3347,1.11147,-13.5454,26.8302,1.52929,-10.2059,46.2714,28.3707,5.30383,44.5518,4.80259,-3.38636
3.35,28.6709,1.12555,-13.6725,26.9498,0.723278,-10.1241,46.83,28.4229,5.2613,44.8173,3.54298,-3.41812
3.3625,29.0084,1.12954,-13.7985,27.0461,-0.0859598,-10.0415,47.3917,28.4593,5.21838,45.0466,2.27607,-3.44963
3.375,29.3469,1.12339,-13.9235,27.119,-0.897748,-9.95811,47.956,28.4798,5.17506,45.2393,1.00288,-3.48088
3.3875,29.6863,1.10708,-14.0475,27.1685,-1.71141,-9.87401,48.5225,28.4843,5.13136,45.3953,-0.275509,-3.51187
3.4,30.0261,1.0806,-14.1704,27.1945,-2.52628,-9.78917,49.0907,28.4729,5.08727,45.5144,-1.55805,-3.54259
3.4125,30.366,1.04393,-14.2922,27.197,-3.34166,-9.70359,49.6602,28.4453,5.0428,45.5966,-2.84369,-3.57305
3.425,30.7059,0.997059,-14.413,27.1759,-4.1569,-9.61728,50.2305,28.4018,4.99794,45.6419,-4.13134,-3.60324
3.4375,31.0453,0.940007,-14.5326,27.1314,-4.9713,-9.53025,50.8011,28.3421,4.95272,45.65,-5.41996,-3.63316
3.45,31.3841,0.872783,-14.6512,27.0634,-5.7842,-9.44251,51.3716,28.2663,4.90712,45.6211,-6.70847,-3.6628
3.4625,31.7218,0.795411,-14.7687,26.972,-6.59491,-9.35405,51.9415,28.1743,4.86115,45.5551,-7.9958,-3.69217
3.475,32.0583,0.707922,-14.8851,26.8572,-7.40277,-9.26489,52.5103,28.0664,4.81481,45.4521,-9.28089,-3.72127
3.4875,32.3932,0.610356,-15.0003,26.7192,-8.20711,-9.17504,53.0776,27.9423,4.76812,45.3122,-10.5627,-3.75008
3.5,32.7262,0.502762,-15.1144,26.558,-9.00724,-9.08449,53.6429,27.8023,4.72106,45.1355,-11.8401,-3.77861
3.5125,33.057,0.385195,-15.2274,26.3738,-9.80252,-8.99326,54.2058,27.6464,4.67365,44.9221,-13.1121,-3.80686
3.525,33.3854,0.257722,-15.3393,26.1668,-10.5923,-8.90136,54.7658,27.4745,4.62589,44.6723,-14.3776,-3.83482
3.5375,33.7111,0.120414,-15.45,25.937,-11.3759,-8.80879,55.3225,27.287,4.57778,44.3861,-15.6356,-3.86249
3.55,34.0337,-0.0266464,-15.5595,25.6848,-12.1526,-8.71555,55.8753,27.0837,4.52933,44.0638,-16.885,-3.88987
3.5625,34.3531,-0.18337,-15.6678,25.4102,-12.9219,-8.62166,56.4239,26.8649,4.48054,43.7058,-18.1248,-3.91696
3.575,34.6689,-0.34966,-15.775,25.1136,-13.6831,-8.52713,56.9678,26.6306,4.43141,43.3122,-19.354,-3.94376
3.5875,34.9809,-0.525411,-15.881,24.7951,-14.4355,-8.43195,57.5066,26.3811,4.38194,42.8834,-20.5715,-3.97025
3.6,35.2887,-0.710509,-15.9858,24.4551,-15.1786,-8.33613,58.0398,26.1164,4.33215,42.4198,-21.7764,-3.99645
3.6125,35.5921,-0.904834,-16.0894,24.0937,-15.9117,-8.2397,58.567,25.8367,4.28203,41.9217,-22.9676,-4.02235
3.625,35.891,-1.10826,-16.1918,23.7114,-16.6341,-8.14264,59.0877,25.5423,4.2316,41.3896,-24.1442,-4.04795
3.6375,36.1848,-1.32064,-16.293,23.3084,-17.3454,-8.04497,59.6016,25.2332,4.18084,40.8238,-25.3051,-4.07325
3.65,36.4736,-1.54184,-16.3929,22.885,-18.0449,-7.94669,60.1081,24.9097,4.12977,40.2249,-26.4495,-4.09823
3.6625,36.7569,-1.77171,-16.4916,22.4416,-18.7321,-7.84782,60.607,24.572,4.07838,39.5933,-27.5764,-4.12291
3.675,37.0345,-2.01009,-16.5891,21.9786,-19.4063,-7.74836,61.0978,24.2204,4.02669,38.9296,-28.6848,-4.14728
3.6875,37.3063,-2.25681,-16.6854,21.4963,-20.067,-7.64831,61.5801,23.855,3.9747,38.2342,-29.7738,-4.17134
3.7,37.5719,-2.51171,-16.7803,20.9951,-20.7136,-7.54769,62.0536,23.4761,3.92241,37.5078,-30.8425,-4.19508
3.7125,37.8311,-2.77459,-16.874,20.4755,-21.3457,-7.4465,62.5177,23.084,3.86983,36.751,-31.8901,-4.21851
3.725,38.0837,-3.04529,-16.9665,19.9378,-21.9627,-7.34476,62.9722,22.6789,3.81695,35.9643,-32.9157,-4.24162
3.7375,38.3294,-3.3236,-17.0577,19.3826,-22.564,-7.24246,63.4167,22.2612,3.76379,35.1485,-33.9183,-4.26441
3.75,38.5682,-3.60932,-17.1475,18.8102,-23.1492,-7.13962,63.8508,21.8311,3.71034,34.3042,-34.8973,-4.28689
3.7625,38.7996,-3.90226,-17.2361,18.2212,-23.7178,-7.03624,64.2742,21.3889,3.65662,33.4321,-35.8517,-4.30904
3.775,39.0236,-4.2022,-17.3235,17.616,-24.2694,-6.93233,64.6865,20.9349,3.60262,32.5328,-36.7809,-4.33086
3.7875,39.24,-4.50892,-17.4095,16.9951,-24.8034,-6.8279,65.0874,20.4695,3.54835,31.6073,-37.6839,-4.35236
3.8,39.4484,-4.82221,-17.4941,16.3591,-25.3194,-6.72295,65.4766,19.9929,3.49381,30.6561,-38.5601,-4.37354
3.8125,39.6489,-5.14183,-17.5775,15.7084,-25.817,-6.61751,65.8537,19.5056,3.43901,29.6801,-39.4088,-4.39438
3.825,39.8411,-5.46755,-17.6596,15.0436,-26.2957,-6.51156,66.2185,19.0078,3.38395,28.6801,-40.2292,-4.4149
3.8375,40.0249,-5.79914,-17.7403,14.3653,-26.7553,-6.40512,66.5706,18.5,3.32864,27.657,-41.0207,-4.43508
3.85,40.2002,-6.13635,-17.8197,13.674,-27.1952,-6.29821,66.9098,17.9824,3.27308,26.6115,-41.7826,-4.45493
3.8625,40.3667,-6.47894,-17.8978,12.9702,-27.6151,-6.19082,67.2358,17.4555,3.21727,25.5445,-42.5142,-4.47444
3.875,40.5244,-6.82664,-17.9745,12.2546,-28.0148,-6.08296,67.5483,16.9197,3.16122,24.4569,-43.2151,-4.49362
3.8875,40.673,-7.17922,-18.0498,11.5277,-28.3938,-5.97465,67.8472,16.3753,3.10493,23.3497,-43.8845,-4.51246
3.9,40.8125,-7.5364,-18.1238,10.7902,-28.7518,-5.86589,68.132,15.8227,3.04841,22.2236,-44.5219,-4.53096
3.9125,40.9427,-7.89793,-18.1965,10.0426,-29.0885,-5.75668,68.4027,15.2624,2.99165,21.0797,-45.1269,-4.54912
3.925,41.0636,-8.26352,-18.2678,9.28564,-29.4037,-5.64705,68.6589,14.6947,2.93468,19.9188,-45.6989,-4.56694
3.9375,41.1748,-8.63293,-18.3377,8.51982,-29.6971,-5.53699,68.9006,14.12,2.87748,18.742,-46.2374,-4.58441
3.95,41.2765,-9.00586,-18.4062,7.74583,-29.9684,-5.42651,69.1274,13.5389,2.82007,17.5502,-46.742,-4.60154
3.9625,41.3685,-9.38204,-18.4733,6.96429,-30.2174,-5.31563,69.3393,12.9516,2.76245,16.3444,-47.2123,-4.61833
3.975,41.4506,-9.7612,-18.5391,6.17586,-30.4439,-5.20435,69.536,12.3587,2.70461,15.1255,-47.6479,-4.63477
3.9875,41.5228,-10.143,-18.6034,5.38119,-30.6478,-5.09267,69.7174,11.7606,2.64658,13.8947,-48.0484,-4.65086
4,41.5851,-10.5273,-18.6664,4.58092,-30.8288,-4.98061,69.8833,11.1576,2.58834,12.6528,-48.4134,-4.6666
4.0125,41.6373,-10.9137,-18.7279,3.77573,-30.9868,-4.86818,70.0336,10.5504,2.52991,11.401,-48.7428,-4.68198
4.025,41.6795,-11.3019,-18.7881,2.96627,-31.1217,-4.75538,70.1683,9.93923,2.4713,10.1402,-49.0362,-4.69702
4.0375,41.7115,-11.6916,-18.8468,2.15321,-31.2333,-4.64223,70.2871,9.32463,2.41249,8.87155,-49.2934,-4.71171
4.05,41.7333,-12.0826,-18.9041,1.33723,-31.3216,-4.52872,70.39,8.70705,2.3535,7.59602,-49.5141,-4.72604
4.0625,41.7449,-12.4746,-18.96,0.518985,-31.3864,-4.41488,70.477,8.08693,2.29434,6.31467,-49.6982,-4.74001
4.075,41.7463,-12.8672,-19.0145,-0.300834,-31.4278,-4.3007,70.5479,7.46474,2.23501,5.02858,-49.8455,-4.75363
4.0875,41.7374,-13.2602,-19.0676,-1.12156,-31.4457,-4.1862,70.6027,6.84095,2.1755,3.73879,-49.956,-4.76689
4.1,41.7182,-13.6532,-19.1192,-1.94251,-31.44,-4.07139,70.6413,6.216,2.11583,2.44638,-50.0294,-4.77979
4.1125,41.6888,-14.0461,-19.1693,-2.763,-31.4108,-3.95627,70.6638,5.59037,2.05601,1.15241,-50.0658,-4.79233
4.125,41.6492,-14.4384,-19.2181,-3.58237,-31.3582,-3.84085,70.6702,4.96451,1.99603,-0.142059,-50.0652,-4.80452
4.1375,41.5993,-14.8299,-19.2654,-4.39994,-31.282,-3.72514,70.6603,4.33889,1.9359,-1.43595,-50.0274,-4.81634
4.15,41.5392,-15.2203,-19.3112,-5.21503,-31.1825,-3.60916,70.6343,3.71398,1.87562,-2.72821,-49.9527,-4.8278
4.1625,41.4689,-15.6094,-19.3556,-6.02696,-31.0597,-3.4929,70.5921,3.09023,1.8152,-4.01776,-49.8409,-4.8389
4.175,41.3885,-15.9967,-19.3985,-6.83508,-30.9136,-3.37638,70.5338,2.46811,1.75465,-5.30355,-49.6923,-4.84963
4.1875,41.298,-16.3821,-19.44,-7.63871,-30.7445,-3.25961,70.4595,1.84808,1.69396,-6.5845,-49.5069,-4.86
4.2,41.1976,-16.7653,-19.48,-8.43719,-30.5524,-3.14259,70.3692,1.23059,1.63315,-7.85957,-49.2848,-4.87
4.2125,41.0871,-17.1458,-19.5186,-9.22986,-30.3375,-3.02533,70.2631,0.616106,1.57222,-9.12771,-49.0264,-4.87964
4.225,40.9668,-17.5236,-19.5556,-10.0161,-30.0999,-2.90785,70.1411,0.0050799,1.51116,-10.3879,-48.7318,-4.88891
4.2375,40.8368,-17.8982,-19.5913,-10.7952,-29.84,-2.79015,70.0034,-0.602038,1.44999,-11.639,-48.4012,-4.89781
4.25,40.697,-18.2695,-19.6254,-11.5665,-29.5578,-2.67224,69.8501,-1.2048,1.38872,-12.8801,-48.0349,-4.90635
4.2625,40.5476,-18.6371,-19.6581,-12.3295,-29.2537,-2.55413,69.6814,-1.80276,1.32734,-14.1101,-47.6332,-4.91451
4.275,40.3888,-19.0008,-19.6892,-13.0834,-28.9278,-2.43582,69.4974,-2.39548,1.26586,-15.328,-47.1965,-4.92231
4.2875,40.2206,-19.3602,-19.719,-13.8277,-28.5805,-2.31733,69.2983,-2.98253,1.20428,-16.5329,-46.7251,-4.92974
4.3,40.0431,-19.7152,-19.7472,-14.5618,-28.212,-2.19867,69.0842,-3.56347,1.14261,-17.7236,-46.2194,-4.93679
4.3125,39.8566,-20.0654,-19.7739,-15.2849,-27.8226,-2.07985,68.8553,-4.13787,1.08086,-18.8993,-45.6798,-4.94348
4.325,39.6611,-20.4107,-19.7992,-15.9967,-27.4126,-1.96086,68.6118,-4.70532,1.01903,-20.0589,-45.1067,-4.94979
4.3375,39.4567,-20.7506,-19.8229,-16.6964,-26.9825,-1.84173,68.3539,-5.2654,0.957119,-21.2016,-44.5008,-4.95574
4.35,39.2437,-21.0851,-19.8452,-17.3834,-26.5325,-1.72247,68.0818,-5.81771,0.895137,-22.3263,-43.8623,-4.9613
4.3625,39.0222,-21.4139,-19.866,-18.0573,-26.063,-1.60307,67.7958,-6.36183,0.833088,-23.4322,-43.192,-4.9665
4.375,38.7923,-21.7366,-19.8853,-18.7175,-25.5744,-1.48355,67.4961,-6.89738,0.770976,-24.5183,-42.4903,-4.97132
4.3875,38.5543,-22.0532,-19.9031,-19.3633,-25.0672,-1.36392,67.1829,-7.42396,0.708807,-25.5837,-41.7578,-4.97577
4.4,38.3083,-22.3632,-19.9194,-19.9944,-24.5416,-1.24419,66.8566,-7.9412,0.646584,-26.6276,-40.9951,-4.97985
4.4125,38.0545,-22.6666,-19.9342,-20.6101,-23.9982,-1.12436,66.5173,-8.44871,0.584312,-27.6491,-40.2029,-4.98355
4.425,37.7931,-22.9631,-19.9475,-21.21,-23.4374,-1.00445,66.1654,-8.94615,0.521997,-28.6474,-39.3818,-4.98687
4.4375,37.5243,-23.2525,-19.9593,-21.7935,-22.8597,-0.884465,65.8012,-9.43314,0.459642,-29.6216,-38.5325,-4.98983
4.45,37.2484,-23.5345,-19.9696,-22.3602,-22.2656,-0.764412,65.425,-9.90935,0.397252,-30.5709,-37.6557,-4.9924
4.4625,36.9654,-23.8091,-19.9784,-22.9096,-21.6554,-0.644302,65.0371,-10.3744,0.334833,-31.4946,-36.7521,-4.9946
4.475,36.6757,-24.0759,-19.9857,-23.4413,-21.0299,-0.524144,64.6378,-10.828,0.272389,-32.3919,-35.8225,-4.99643
4.4875,36.3795,-24.3347,-19.9915,-23.9548,-20.3893,-0.403946,64.2274,-11.2699,0.209924,-33.262,-34.8677,-4.99788
4.5,36.0769,-24.5855,-19.9958,-24.4498,-19.7344,-0.283718,63.8063,-11.6996,0.147444,-34.1043,-33.8883,-4.99895
4.5125,35.7683,-24.8281,-19.9986,-24.9257,-19.0656,-0.163468,63.3749,-12.117,0.0849519,-34.918,-32.8854,-4.99965
4.525,35.4538,-25.0621,-19.9999,-25.3822,-18.3835,-0.0432066,62.9335,-12.5217,0.0224538,-35.7025,-31.8596,-4.99998
4.5375,35.1338,-25.2876,-19.9997,-25.819,-17.6886,0.0770584,62.4825,-12.9134,-0.040046,-36.4572,-30.8118,-4.99992
4.55,34.8085,-25.5043,-19.998,-26.2356,-16.9816,0.197318,62.0222,-13.2919,-0.102543,-37.1813,-29.743,-4.99949
4.5625,34.478,-25.7121,-19.9948,-26.6317,-16.2629,0.317562,61.5531,-13.6569,-0.165032,-37.8744,-28.6539,-4.99869
4.575,34.1427,-25.9108,-19.99,-27.0071,-15.5333,0.437783,61.0755,-14.0081,-0.227508,-38.5358,-27.5456,-4.99751
4.5875,33.8029,-26.1004,-19.9838,-27.3614,-14.7932,0.55797,60.5898,-14.3454,-0.289968,-39.1651,-26.4188,-4.99595
4.6,33.4588,-26.2806,-19.9761,-27.6942,-14.0434,0.678116,60.0965,-14.6685,-0.352406,-39.7616,-25.2746,-4.99402
4.6125,33.1107,-26.4514,-19.9669,-28.0054,-13.2844,0.798211,59.5959,-14.9772,-0.414817,-40.3249,-24.1139,-4.99172
4.625,32.7588,-26.6127,-19.9561,-28.2947,-12.5169,0.918245,59.0885,-15.2713,-0.477197,-40.8546,-22.9376,-4.98903
4.6375,32.4034,-26.7643,-19.9439,-28.5618,-11.7415,1.03821,58.5747,-15.5506,-0.539541,-41.3502,-21.7468,-4.98598
4.65,32.0448,-26.9062,-19.9302,-28.8066,-10.9588,1.1581,58.0549,-15.8149,-0.601845,-41.8113,-20.5424,-4.98254
4.6625,31.6833,-27.0382,-19.915,-29.0287,-10.1695,1.2779,57.5295,-16.0641,-0.664103,-42.2375,-19.3254,-4.97874
4.675,31.3192,-27.1604,-19.8982,-29.2281,-9.37419,1.3976,56.9991,-16.298,-0.726312,-42.6285,-18.0968,-4.97456
4.6875,30.9527,-27.2726,-19.88,-29.4046,-8.57361,1.5172,56.464,-16.5165,-0.788466,-42.984,-16.8577,-4.97
4.7,30.5842,-27.3747,-19.8603,-29.558,-7.76839,1.63669,55.9246,-16.7194,-0.85056,-43.3037,-15.609,-4.96508
4.7125,30.2138,-27.4668,-19.8391,-29.6883,-6.9592,1.75605,55.3815,-16.9067,-0.912591,-43.5872,-14.3519,-4.95977
4.725,29.8421,-27.5487,-19.8164,-29.7952,-6.14669,1.87528,54.8351,-17.0782,-0.974553,-43.8345,-13.0873,-4.9541
4.7375,29.4691,-27.6204,-19.7922,-29.8788,-5.33155,1.99437,54.2858,-17.2338,-1.03644,-44.0452,-11.8163,-4.94805
4.75,29.0952,-27.682,-19.7665,-29.9389,-4.51445,2.11331,53.7341,-17.3736,-1.09825,-44.2193,-10.54,-4.94164
4.7625,28.7207,-27.7333,-19.7394,-29.9756,-3.69606,2.23209,53.1805,-17.4973,-1.15998,-44.3565,-9.25937,-4.93485
4.775,28.3459,-27.7744,-19.7107,-29.9887,-2.87706,2.3507,52.6254,-17.605,-1.22162,-44.4568,-7.97552,-4.92769
4.7875,27.9711,-27.8052,-19.6806,-29.9783,-2.05812,2.46914,52.0692,-17.6967,-1.28317,-44.5201,-6.68951,-4.92015
4.8,27.5965,-27.8258,-19.649,-29.9444,-1.23993,2.58739,51.5125,-17.7723,-1.34462,-44.5464,-5.4024,-4.91225
4.8125,27.2226,-27.8362,-19.6159,-29.887,-0.423164,2.70545,50.9557,-17.8318,-1.40598,-44.5356,-4.11526,-4.90398
4.825,26.8494,-27.8364,-19.5814,-29.8062,0.391509,2.8233,50.3993,-17.8752,-1.46722,-44.4877,-2.82916,-4.89534
4.8375,26.4775,-27.8264,-19.5454,-29.702,1.20341,2.94094,49.8437,-17.9025,-1.52836,-44.4028,-1.54516,-4.88634
4.85,26.107,-27.8063,-19.5079,-29.5746,2.01188,3.05836,49.2894,-17.9138,-1.58938,-44.281,-0.264328,-4.87696
4.8625,25.7382,-27.7762,-19.4689,-29.424,2.81623,3.17555,48.7368,-17.9091,-1.65028,-44.1224,1.01227,-4.86722
4.875,25.3715,-27.7359,-19.4285,-29.2503,3.61581,3.2925,48.1865,-17.8885,-1.71106,-43.9271,2.28358,-4.85712
4.8875,25.0071,-27.6858,-19.3866,-29.0538,4.40995,3.4092,47.6388,-17.8521,-1.77171,-43.6952,3.54855,-4.84665
4.9,24.6452,-27.6257,-19.3432,-28.8346,5.19801,3.52565,47.0942,-17.7998,-1.83222,-43.4271,4.80612,-4.83581
4.9125,24.2863,-27.5559,-19.2984,-28.5928,5.97932,3.64183,46.5533,-17.7319,-1.8926,-43.1228,6.05526,-4.82461
4.925,23.9305,-27.4763,-19.2522,-28.3287,6.75324,3.75774,46.0163,-17.6485,-1.95284,-42.7827,7.29494,-4.81305
4.9375,23.5782,-27.3871,-19.2045,-28.0425,7.51913,3.87337,45.4838,-17.5496,-2.01293,-42.4071,8.52411,-4.80112
4.95,23.2295,-27.2883,-19.1554,-27.7344,8.27636,3.9887,44.9563,-17.4354,-2.07286,-41.9962,9.74177,-4.78884
4.9625,22.8849,-27.1802,-19.1048,-27.4047,9.0243,4.10374,44.4341,-17.3061,-2.13265,-41.5505,10.9469,-4.7762
4.975,22.5445,-27.0628,-19.0528,-27.0536,9.76234,4.21847,43.9177,-17.1618,-2.19227,-41.0702,12.1385,-4.76319
4.9875,22.2086,-26.9362,-18.9993,-26.6816,10.4899,4.33287,43.4075,-17.0027,-2.25172,-40.5559,13.3156,-4.74983
5,21.8776,-26.8006,-18.9444,-26.2887,11.2063,4.44696,42.9039,-16.829,-2.31101,-40.0078,14.4772,-4.73611
5.0125,21.5515,-26.6561,-18.8881,-25.8755,11.911,4.56071,42.4074,-16.6409,-2.37013,-39.4266,15.6224,-4.72204
