t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
16.925,7.53632,-14.8903,-5.92241,25.6923,7.8394,12,-6.89341,-35.3506,14.1514,35.2304,14.2292,1.57618
16.9375,7.85917,-14.7972,-5.77235,25.9584,7.04445,12.0087,-6.45067,-35.1802,14.1707,35.6016,13.0302,1.51737
16.95,8.18519,-14.7142,-5.6222,26.2017,6.24246,12.0162,-6.00351,-35.0249,14.1893,35.9376,11.8207,1.45874
16.9625,8.51411,-14.6412,-5.47195,26.4218,5.43412,12.0225,-5.55238,-34.8847,14.2072,36.2383,10.6016,1.40028
16.975,8.84564,-14.5783,-5.32164,26.6188,4.62009,12.0277,-5.09771,-34.7599,14.2243,36.5033,9.37403,1.34199
16.9875,9.17948,-14.5257,-5.17127,26.7923,3.80105,12.0316,-4.63994,-34.6504,14.2407,36.7325,8.13899,1.28388
17,9.51535,-14.4833,-5.02085,26.9422,2.97769,12.0344,-4.17954,-34.5564,14.2564,36.9256,6.8975,1.22595
17.0125,9.85294,-14.4513,-4.87041,27.0685,2.15069,12.036,-3.71695,-34.478,14.2714,37.0826,5.65059,1.1682
17.025,10.192,-14.4296,-4.71996,27.1709,1.32075,12.0365,-3.25263,-34.4152,14.2856,37.2031,4.3993,1.11062
17.0375,10.5321,-14.4183,-4.56951,27.2496,0.488563,12.0358,-2.78703,-34.368,14.2991,37.2873,3.14466,1.05321
17.05,10.8731,-14.4174,-4.41907,27.3043,-0.345184,12.0339,-2.3206,-34.3366,14.3119,37.3349,1.88773,0.995977
17.0625,11.2146,-14.4269,-4.26866,27.335,-1.17979,12.0309,-1.85381,-34.3209,14.324,37.3459,0.629553,0.93891
17.075,11.5564,-14.4469,-4.1183,27.3418,-2.01456,12.0268,-1.38711,-34.3209,14.3354,37.3203,-0.628829,0.882006
17.0875,11.8981,-14.4773,-3.968,27.3246,-2.84881,12.0215,-0.920956,-34.3366,14.3461,37.2581,-1.88636,0.825261
17.1,12.2394,-14.5181,-3.81777,27.2834,-3.68182,12.0151,-0.455809,-34.368,14.356,37.1594,-3.142,0.768669
17.1125,12.5801,-14.5693,-3.66763,27.2183,-4.51292,12.0076,0.00787679,-34.4151,14.3653,37.0243,-4.39471,0.712223
17.125,12.9197,-14.6309,-3.51758,27.1294,-5.3414,11.9991,0.469646,-34.4779,14.3738,36.8527,-5.64342,0.655917
17.1375,13.2582,-14.7028,-3.36765,27.0166,-6.16658,11.9894,0.929044,-34.5562,14.3817,36.645,-6.88711,0.599743
17.15,13.5951,-14.785,-3.21785,26.8802,-6.98777,11.9787,1.38562,-34.65,14.3888,36.4013,-8.12474,0.543691
17.1625,13.9301,-14.8775,-3.06819,26.7202,-7.80429,11.9669,1.83893,-34.7593,14.3953,36.1216,-9.35527,0.487752
17.175,14.263,-14.9801,-2.91868,26.5368,-8.61547,11.9541,2.28851,-34.8839,14.401,35.8064,-10.5777,0.431915
17.1875,14.5934,-15.0929,-2.76934,26.3301,-9.42062,11.9403,2.73394,-35.0237,14.4061,35.4558,-11.7909,0.37617
17.2,14.9211,-15.2156,-2.62018,26.1003,-10.2191,11.9255,3.17476,-35.1786,14.4104,35.0701,-12.994,0.320505
17.2125,15.2458,-15.3483,-2.47121,25.8476,-11.0102,11.9097,3.61054,-35.3485,14.4141,34.6496,-14.1859,0.264906
17.225,15.5672,-15.4908,-2.32244,25.5722,-11.7933,11.893,4.04086,-35.5332,14.4171,34.1947,-15.3657,0.209361
17.2375,15.885,-15.6431,-2.17389,25.2743,-12.5678,11.8753,4.46527,-35.7326,14.4193,33.7058,-16.5323,0.153856
17.25,16.199,-15.805,-2.02556,24.9543,-13.3329,11.8567,4.88336,-35.9464,14.4209,33.1832,-17.6848,0.0983759
17.2625,16.5088,-15.9764,-1.87747,24.6123,-14.0882,11.8372,5.29471,-36.1746,14.4218,32.6274,-18.8222,0.0429063
17.275,16.8142,-16.1572,-1.72963,24.2486,-14.8329,11.8168,5.69891,-36.4169,14.422,32.0388,-19.9435,-0.0125684
17.2875,17.1149,-16.3472,-1.58206,23.8636,-15.5664,11.7955,6.09554,-36.6731,14.4215,31.4179,-21.0478,-0.0680641
17.3,17.4107,-16.5463,-1.43475,23.4576,-16.2882,11.7734,6.48422,-36.943,14.4203,30.7653,-22.1342,-0.123597
17.3125,17.7013,-16.7543,-1.28772,23.0308,-16.9977,11.7505,6.86454,-37.2264,14.4184,30.0814,-23.2017,-0.179184
17.325,17.9864,-16.9712,-1.14099,22.5838,-17.6942,11.7268,7.23613,-37.523,14.4158,29.3668,-24.2495,-0.234841
17.3375,18.2658,-17.1966,-0.994557,22.1168,-18.3772,11.7024,7.59859,-37.8326,14.4125,28.6222,-25.2766,-0.290586
17.35,18.5392,-17.4305,-0.848434,21.6302,-19.0462,11.6771,7.95156,-38.1548,14.4085,27.8481,-26.2823,-0.346436
17.3625,18.8065,-17.6727,-0.702631,21.1245,-19.7005,11.6512,8.29467,-38.4895,14.4038,27.0451,-27.2655,-0.402407
17.375,19.0673,-17.923,-0.557157,20.6001,-20.3398,11.6246,8.62757,-38.8364,14.3985,26.214,-28.2256,-0.458516
17.3875,19.3214,-18.1811,-0.41202,20.0573,-20.9633,11.5973,8.9499,-39.1951,14.3924,25.3554,-29.1617,-0.51478
17.4,19.5686,-18.447,-0.267228,19.4967,-21.5708,11.5693,9.26134,-39.5653,14.3856,24.47,-30.073,-0.571216
17.4125,19.8087,-18.7203,-0.12279,18.9187,-22.1615,11.5407,9.56154,-39.9468,14.3781,23.5586,-30.9587,-0.62784
17.425,20.0415,-19.001,0.0212867,18.3239,-22.7352,11.5115,9.8502,-40.3392,14.3699,22.6218,-31.818,-0.684667
17.4375,20.2668,-19.2886,0.164994,17.7126,-23.2913,11.4817,10.127,-40.7421,14.361,21.6605,-32.6503,-0.741713
17.45,20.4843,-19.5832,0.308326,17.0855,-23.8293,11.4513,10.3916,-41.1553,14.3514,20.6755,-33.4548,-0.798993
17.4625,20.6938,-19.8843,0.451275,16.4429,-24.3489,11.4204,10.6438,-41.5784,14.341,19.6676,-34.2308,-0.856521
17.475,20.8953,-20.1918,0.593834,15.7856,-24.8496,11.3889,10.8832,-42.011,14.3299,18.6376,-34.9777,-0.91431
17.4875,21.0884,-20.5055,0.735996,15.114,-25.331,11.357,11.1096,-42.4527,14.3182,17.5864,-35.6948,-0.972372
17.5,21.2731,-20.825,0.877756,14.4286,-25.7928,11.3245,11.3228,-42.9032,14.3056,16.5148,-36.3815,-1.03072
17.5125,21.4491,-21.1502,1.01911,13.7301,-26.2345,11.2916,11.5224,-43.3621,14.2924,15.4237,-37.0371,-1.08937
17.525,21.6163,-21.4808,1.16005,13.019,-26.6559,11.2583,11.7083,-43.829,14.2784,14.314,-37.6612,-1.14832
17.5375,21.7745,-21.8165,1.30056,12.2959,-27.0566,11.2244,11.8802,-44.3035,14.2637,13.1867,-38.2532,-1.20759
17.55,21.9236,-22.1571,1.44065,11.5615,-27.4362,11.1902,12.0379,-44.7852,14.2482,12.0426,-38.8125,-1.26719
17.5625,22.0635,-22.5023,1.58032,10.8162,-27.7946,11.1556,12.1812,-45.2737,14.232,10.8828,-39.3387,-1.32711
17.575,22.194,-22.8519,1.71954,10.0609,-28.1313,11.1205,12.3099,-45.7685,14.215,9.70815,-39.8313,-1.38738
17.5875,22.315,-23.2055,1.85833,9.29594,-28.4462,11.0851,12.4238,-46.2693,14.1973,8.51964,-40.2899,-1.44799
17.6,22.4264,-23.5629,1.99667,8.52214,-28.7389,11.0493,12.5228,-46.7756,14.1788,7.31828,-40.7141,-1.50895
17.6125,22.528,-23.9239,2.13456,7.74007,-29.0093,11.0131,12.6067,-47.287,14.1596,6.10505,-41.1034,-1.57026
17.625,22.6198,-24.2881,2.27199,6.95041,-29.2572,10.9766,12.6754,-47.8031,14.1396,4.88095,-41.4576,-1.63193
17.6375,22.7017,-24.6552,2.40897,6.15379,-29.4824,10.9397,12.7287,-48.3233,14.1188,3.64701,-41.7764,-1.69395
17.65,22.7736,-25.0251,2.54548,5.35087,-29.6847,10.9025,12.7666,-48.8473,14.0972,2.40424,-42.0593,-1.75632
17.6625,22.8355,-25.3973,2.68153,4.54233,-29.8639,10.8649,12.7888,-49.3747,14.0749,1.15368,-42.3063,-1.81905
17.675,22.8872,-25.7716,2.8171,3.72883,-30.0199,10.827,12.7954,-49.9048,14.0517,-0.103628,-42.517,-1.88214
17.6875,22.9287,-26.1477,2.9522,2.91104,-30.1526,10.7888,12.7862,-50.4374,14.0278,-1.36665,-42.6912,-1.94558
17.7,22.9599,-26.5253,3.08682,2.08963,-30.262,10.7503,12.7612,-50.972,14.0031,-2.63433,-42.8288,-2.00936
17.7125,22.9809,-26.9041,3.22096,1.26529,-30.3478,10.7115,12.7203,-51.508,13.9776,-3.90563,-42.9297,-2.07349
17.725,22.9916,-27.2839,3.35461,0.438694,-30.4101,10.6723,12.6635,-52.0451,13.9513,-5.17947,-42.9937,-2.13796
17.7375,22.9919,-27.6643,3.48777,-0.389476,-30.4489,10.6329,12.5908,-52.5827,13.9241,-6.4548,-43.0208,-2.20276
17.75,22.9818,-28.045,3.62043,-1.21854,-30.464,10.5931,12.5022,-53.1204,13.8962,-7.73057,-43.0109,-2.26788
17.7625,22.9614,-28.4258,3.75259,-2.04781,-30.4555,10.553,12.3976,-53.6578,13.8674,-9.0057,-42.964,-2.33332
17.775,22.9306,-28.8063,3.88426,-2.87661,-30.4235,10.5126,12.277,-54.1944,13.8379,-10.2791,-42.8802,-2.39908
17.7875,22.8895,-29.1863,4.01541,-3.70425,-30.3679,10.4719,12.1406,-54.7297,13.8075,-11.5498,-42.7594,-2.46513
17.8,22.838,-29.5654,4.14605,-4.53005,-30.2889,10.4309,11.9883,-55.2632,13.7762,-12.8167,-42.6018,-2.53148
17.8125,22.7763,-29.9434,4.27618,-5.35334,-30.1864,10.3896,11.8202,-55.7946,13.7442,-14.0787,-42.4075,-2.59812
17.825,22.7042,-30.3199,4.40579,-6.17344,-30.0606,10.348,11.6363,-56.3232,13.7113,-15.3348,-42.1766,-2.66502
17.8375,22.6219,-30.6948,4.53488,-6.98968,-29.9116,10.306,11.4368,-56.8488,13.6775,-16.584,-41.9093,-2.73219
17.85,22.5295,-31.0676,4.66344,-7.80138,-29.7395,10.2637,11.2218,-57.3708,13.643,-17.8251,-41.6058,-2.79961
17.8625,22.4269,-31.4382,4.79147,-8.60788,-29.5445,10.2211,10.9913,-57.8888,13.6076,-19.0572,-41.2663,-2.86727
17.875,22.3143,-31.8062,4.91897,-9.40852,-29.3267,10.1782,10.7454,-58.4023,13.5713,-20.2792,-40.8911,-2.93516
17.8875,22.1917,-32.1713,5.04592,-10.2026,-29.0863,10.1349,10.4843,-58.9109,13.5342,-21.4901,-40.4806,-3.00326
17.9,22.0593,-32.5332,5.17234,-10.9896,-28.8236,10.0913,10.2082,-59.4142,13.4962,-22.6889,-40.0349,-3.07157
17.9125,21.917,-32.8918,5.2982,-11.7687,-28.5387,10.0473,9.91715,-59.9117,13.4574,-23.8746,-39.5546,-3.14007
17.925,21.7651,-33.2466,5.42352,-12.5394,-28.2319,10.0031,9.61138,-60.4029,13.4177,-25.0462,-39.0399,-3.20875
17.9375,21.6036,-33.5975,5.54828,-13.301,-27.9034,9.95843,9.29106,-60.8875,13.3772,-26.2028,-38.4913,-3.27759
17.95,21.4326,-33.9441,5.67248,-14.053,-27.5535,9.91344,8.95638,-61.3651,13.3358,-27.3433,-37.9093,-3.34659
17.9625,21.2523,-34.2862,5.79611,-14.7946,-27.1826,9.86809,8.60755,-61.8351,13.2935,-28.4668,-37.2942,-3.41573
17.975,21.0628,-34.6236,5.91918,-15.5252,-26.7908,9.82239,8.24478,-62.2973,13.2504,-29.5724,-36.6466,-3.485
17.9875,20.8642,-34.9559,6.04167,-16.2444,-26.3786,9.77632,7.86832,-62.7512,13.2064,-30.6591,-35.9671,-3.55438
18,20.6567,-35.2829,6.16359,-16.9514,-25.9463,9.72988,7.47839,-63.1963,13.1615,-31.726,-35.2562,-3.62387
18.0125,20.4405,-35.6045,6.28492,-17.6458,-25.4942,9.68306,7.07525,-63.6324,13.1158,-32.7723,-34.5144,-3.69344
18.025,20.2156,-35.9202,6.40566,-18.3269,-25.0228,9.63587,6.65917,-64.0591,13.0692,-33.797,-33.7424,-3.76309
18.0375,19.9824,-36.23,6.52581,-18.9942,-24.5323,9.58829,6.23042,-64.4759,13.0217,-34.7993,-32.9407,-3.8328
18.05,19.7408,-36.5335,6.64537,-19.6472,-24.0232,9.54033,5.78928,-64.8825,12.9734,-35.7784,-32.1102,-3.90256
18.0625,19.4913,-36.8305,6.76432,-20.2853,-23.496,9.49198,5.33606,-65.2785,12.9241,-36.7334,-31.2514,-3.97235
18.075,19.2338,-37.1208,6.88266,-20.908,-22.9511,9.44324,4.87105,-65.6636,12.874,-37.6636,-30.365,-4.04217
18.0875,18.9686,-37.4042,7.0004,-21.5148,-22.3888,9.39409,4.39458,-66.0375,12.8231,-38.5681,-29.4518,-4.112
18.1,18.696,-37.6804,7.11751,-22.1052,-21.8098,9.34455,3.90696,-66.3998,12.7712,-39.4462,-28.5125,-4.18183
18.1125,18.4161,-37.9494,7.23401,-22.6787,-21.2144,9.2946,3.40853,-66.7502,12.7185,-40.2972,-27.5479,-4.25165
18.125,18.1291,-38.2107,7.34988,-23.2349,-20.6031,9.24424,2.89965,-67.0884,12.665,-41.1203,-26.5587,-4.32144
18.1375,17.8353,-38.4644,7.46511,-23.7733,-19.9766,9.19348,2.38065,-67.4141,12.6105,-41.9148,-25.5459,-4.39119
18.15,17.5348,-38.7101,7.57971,-24.2934,-19.3351,9.1423,1.8519,-67.727,12.5552,-42.6801,-24.5102,-4.4609
18.1625,17.228,-38.9477,7.69367,-24.795,-18.6794,9.0907,1.31377,-68.0268,12.499,-43.4156,-23.4525,-4.53054
18.175,16.915,-39.177,7.80698,-25.2774,-18.0099,9.03869,0.766633,-68.3132,12.4419,-44.1206,-22.3736,-4.6001
18.1875,16.5962,-39.3979,7.91964,-25.7404,-17.3272,8.98625,0.210881,-68.586,12.384,-44.7945,-21.2745,-4.66959
18.2,16.2716,-39.6101,8.03163,-26.1836,-16.6319,8.93339,-0.353097,-68.845,12.3252,-45.4367,-20.1561,-4.73897
18.2125,15.9416,-39.8136,8.14297,-26.6067,-15.9245,8.88011,-0.924904,-69.0899,12.2655,-46.0468,-19.0192,-4.80825
18.225,15.6065,-40.0082,8.25363,-27.0092,-15.2056,8.8264,-1.50413,-69.3204,12.205,-46.6242,-17.8648,-4.87741
18.2375,15.2665,-40.1937,8.36363,-27.3909,-14.4758,8.77226,-2.09037,-69.5364,12.1436,-47.1683,-16.6938,-4.94644
18.25,14.9218,-40.37,8.47294,-27.7514,-13.7356,8.7177,-2.6832,-69.7377,12.0813,-47.6788,-15.5073,-5.01534
18.2625,14.5728,-40.5371,8.58157,-28.0905,-12.9859,8.6627,-3.2822,-69.924,12.0182,-48.1553,-14.3062,-5.08408
18.275,14.2197,-40.6947,8.6895,-28.4078,-12.227,8.60727,-3.88694,-70.0953,11.9542,-48.5972,-13.0915,-5.15266
18.2875,13.8627,-40.8427,8.79675,-28.7033,-11.4597,8.55141,-4.49698,-70.2513,11.8894,-49.0043,-11.8642,-5.22107
18.3,13.5022,-40.9811,8.90329,-28.9765,-10.6846,8.49512,-5.1119,-70.3918,11.8237,-49.3761,-10.6252,-5.2893
18.3125,13.1384,-41.1098,9.00912,-29.2273,-9.90227,8.4384,-5.73124,-70.5168,11.7571,-49.7124,-9.37573,-5.35734
18.325,12.7716,-41.2286,9.11425,-29.4555,-9.11345,8.38124,-6.35456,-70.6262,11.6898,-50.0129,-8.11669,-5.42518
18.3375,12.4021,-41.3376,9.21865,-29.6609,-8.31874,8.32365,-6.98141,-70.7197,11.6215,-50.2773,-6.84915,-5.49281
18.35,12.0302,-41.4366,9.32234,-29.8434,-7.51882,8.26563,-7.61134,-70.7974,11.5524,-50.5054,-5.57415,-5.56022
18.3625,11.6561,-41.5256,9.42529,-30.0027,-6.71432,8.20718,-8.24389,-70.8591,11.4825,-50.697,-4.29274,-5.62741
18.375,11.2802,-41.6044,9.52751,-30.1389,-5.90593,8.1483,-8.87861,-70.9047,11.4117,-50.8519,-3.00598,-5.69436
18.3875,10.9027,-41.6732,9.629,-30.2517,-5.0943,8.08898,-9.51504,-70.9342,11.3402,-50.97,-1.71493,-5.76106
18.4,10.524,-41.7318,9.72974,-30.3411,-4.28011,8.02924,-10.1527,-70.9475,11.2677,-51.0512,-0.420663,-5.82751
18.4125,10.1443,-41.7802,9.82973,-30.4071,-3.46401,7.96907,-10.7912,-70.9447,11.1945,-51.0954,0.875764,-5.8937
18.425,9.76392,-41.8184,9.92896,-30.4495,-2.6467,7.90847,-11.4299,-70.9256,11.1204,-51.1025,2.17328,-5.95962
18.4375,9.38316,-41.8463,10.0274,-30.4684,-1.82884,7.84745,-12.0686,-70.8904,11.0455,-51.0726,3.47081,-6.02526
18.45,9.0023,-41.8641,10.1251,-30.4637,-1.0111,7.786,-12.7066,-70.8389,10.9697,-51.0056,4.76729,-6.09062
18.4625,8.62166,-41.8716,10.2221,-30.4355,-0.194167,7.72414,-13.3436,-70.7712,10.8932,-50.9017,6.06164,-6.15569
18.475,8.24151,-41.869,10.3182,-30.3838,0.621295,7.66185,-13.979,-70.6873,10.8159,-50.7608,7.35281,-6.22045
18.4875,7.86216,-41.8561,10.4136,-30.3086,1.43461,7.59915,-14.6124,-70.5874,10.7377,-50.5832,8.63972,-6.28491
18.5,7.4839,-41.8331,10.5082,-30.2101,2.24511,7.53604,-15.2434,-70.4714,10.6587,-50.3688,9.92132,-6.34905
18.5125,7.10701,-41.8,10.602,-30.0882,3.05212,7.47251,-15.8715,-70.3394,10.579,-50.118,11.1965,-6.41286
18.525,6.73179,-41.7568,10.695,-29.9432,3.85498,7.40857,-16.4962,-70.1915,10.4984,-49.8308,12.4643,-6.47635
18.5375,6.35852,-41.7036,10.7872,-29.7751,4.65302,7.34423,-17.1171,-70.0278,10.4171,-49.5076,13.7237,-6.53951
18.55,5.98751,-41.6405,10.8786,-29.584,5.44559,7.27948,-17.7338,-69.8484,10.3349,-49.1486,14.9735,-6.60232
18.5625,5.61902,-41.5675,10.9692,-29.3703,6.23204,7.21434,-18.3457,-69.6535,10.252,-48.7541,16.2128,-6.66478
18.575,5.25334,-41.4847,11.059,-29.1339,7.01171,7.1488,-18.9525,-69.4432,10.1683,-48.3243,17.4405,-6.72689
18.5875,4.89076,-41.3923,11.1479,-28.8752,7.78395,7.08286,-19.5536,-69.2176,10.0838,-47.8598,18.6557,-6.78864
18.6,4.53155,-41.2902,11.2361,-28.5944,8.54814,7.01654,-20.1488,-68.9768,9.9986,-47.3607,19.8573,-6.85002
18.6125,4.17599,-41.1786,11.3234,-28.2917,9.30365,6.94983,-20.7375,-68.7212,9.91259,-46.8276,21.0443,-6.91103
18.625,3.82435,-41.0576,11.4098,-27.9673,10.0498,6.88274,-21.3194,-68.4508,9.82582,-46.2608,22.2158,-6.97166
18.6375,3.4769,-40.9274,11.4954,-27.6215,10.7861,6.81527,-21.8939,-68.1659,9.7383,-45.6609,23.3708,-7.0319
18.65,3.1339,-40.788,11.5802,-27.2547,11.5118,6.74744,-22.4607,-67.8666,9.65003,-45.0283,24.5084,-7.09176
18.6625,2.79562,-40.6396,11.6641,-26.8671,12.2264,6.67923,-23.0195,-67.5532,9.56101,-44.3635,25.6276,-7.15122
18.675,2.46231,-40.4824,11.7472,-26.4591,12.9293,6.61066,-23.5697,-67.226,9.47125,-43.6671,26.7274,-7.21029
18.6875,2.13422,-40.3165,11.8294,-26.031,13.6198,6.54172,-24.111,-66.8851,9.38075,-42.9397,27.8071,-7.26894
18.7,1.81162,-40.142,11.9107,-25.5832,14.2975,6.47244,-24.6431,-66.5309,9.28953,-42.1818,28.8656,-7.32719
18.7125,1.49473,-39.9591,11.9912,-25.116,14.9618,6.4028,-25.1654,-66.1636,9.19757,-41.3941,29.9022,-7.38503
18.725,1.1838,-39.768,12.0708,-24.6298,15.612,6.33282,-25.6778,-65.7834,9.1049,-40.5772,30.9159,-7.44244
18.7375,0.879058,-39.5688,12.1495,-24.1251,16.2478,6.26251,-26.1798,-65.3908,9.01152,-39.7318,31.906,-7.49944
18.75,0.580743,-39.3618,12.2273,-23.6023,16.8685,6.19185,-26.671,-64.9859,8.91742,-38.8586,32.8716,-7.556
18.7625,0.289074,-39.1472,12.3043,-23.0618,17.4736,6.12087,-27.1511,-64.5691,8.82262,-37.9582,33.812,-7.61213
18.775,0.00426965,-38.9251,12.3804,-22.504,18.0626,6.04957,-27.6198,-64.1407,8.72712,-37.0315,34.7263,-7.66783
18.7875,-0.273457,-38.6957,12.4555,-21.9295,18.6352,5.97795,-28.0768,-63.701,8.63092,-36.0793,35.6139,-7.72309
18.8,-0.543901,-38.4593,12.5298,-21.3387,19.1907,5.90601,-28.5217,-63.2505,8.53404,-35.1021,36.4739,-7.77791
18.8125,-0.80686,-38.216,12.6032,-20.7322,19.7287,5.83377,-28.9542,-62.7893,8.43648,-34.101,37.3057,-7.83228
18.825,-1.06214,-37.9661,12.6757,-20.1103,20.2488,5.76124,-29.3741,-62.3179,8.33824,-33.0767,38.1086,-7.8862
18.8375,-1.30956,-37.7099,12.7472,-19.4737,20.7505,5.68841,-29.7811,-61.8367,8.23932,-32.0301,38.882,-7.93966
18.85,-1.54892,-37.4474,12.8179,-18.8228,21.2334,5.61529,-30.1748,-61.346,8.13975,-30.962,39.6252,-7.99267
18.8625,-1.78007,-37.1791,12.8876,-18.1583,21.6972,5.54189,-30.555,-60.8462,8.03951,-29.8732,40.3375,-8.04522
18.875,-2.00283,-36.9051,12.9564,-17.4806,22.1415,5.46822,-30.9215,-60.3377,7.93862,-28.7648,41.0185,-8.09731
18.8875,-2.21703,-36.6256,13.0243,-16.7904,22.5658,5.39428,-31.2741,-59.8209,7.83708,-27.6376,41.6676,-8.14893
18.9,-2.42254,-36.341,13.0913,-16.0882,22.9698,5.32008,-31.6124,-59.2962,7.7349,-26.4925,42.2842,-8.20008
18.9125,-2.61919,-36.0515,13.1573,-15.3746,23.3532,5.24563,-31.9363,-58.7639,7.63208,-25.3305,42.8678,-8.25076
18.925,-2.80685,-35.7573,13.2224,-14.6502,23.7157,5.17093,-32.2456,-58.2246,7.52863,-24.1525,43.418,-8.30097
18.9375,-2.9854,-35.4587,13.2866,-13.9156,24.057,5.09599,-32.5401,-57.6786,7.42456,-22.9595,43.9343,-8.3507
18.95,-3.1547,-35.156,13.3498,-13.1714,24.3768,5.02083,-32.8195,-57.1264,7.31986,-21.7526,44.4163,-8.39996
18.9625,-3.31465,-34.8494,13.4121,-12.4183,24.6748,4.94543,-33.0838,-56.5684,7.21456,-20.5326,44.8636,-8.44874
18.975,-3.46513,-34.5392,13.4734,-11.6568,24.9507,4.86982,-33.3328,-56.0049,7.10865,-19.3006,45.2758,-8.49703
18.9875,-3.60604,-34.2257,13.5338,-10.8876,25.2044,4.794,-33.5663,-55.4366,7.00213,-18.0576,45.6527,-8.54484
19,-3.73729,-33.9092,13.5933,-10.1114,25.4357,4.71798,-33.7842,-54.8638,6.89503,-16.8046,45.9938,-8.59217
19.0125,-3.8588,-33.5899,13.6518,-9.32881,25.6443,4.64176,-33.9864,-54.2869,6.78733,-15.5428,46.299,-8.63901
19.025,-3.97048,-33.2681,13.7093,-8.54043,25.8301,4.56536,-34.1727,-53.7065,6.67905,-14.273,46.568,-8.68536
19.0375,-4.07229,-32.9442,13.7659,-7.74696,25.9929,4.48878,-34.3432,-53.1229,6.5702,-12.9964,46.8005,-8.73123
19.05,-4.16414,-32.6184,13.8215,-6.94906,26.1326,4.41204,-34.4976,-52.5366,6.46078,-11.714,46.9964,-8.7766
19.0625,-4.246,-32.291,13.8762,-6.14739,26.249,4.33513,-34.636,-51.9481,6.35079,-10.4269,47.1556,-8.82149
19.075,-4.31781,-31.9623,13.9299,-5.34262,26.3421,4.25807,-34.7583,-51.3579,6.24024,-9.13606,47.2779,-8.86588
19.0875,-4.37955,-31.6326,13.9827,-4.53542,26.4118,4.18086,-34.8644,-50.7663,6.12914,-7.84265,47.3632,-8.90978
19.1,-4.43119,-31.3021,14.0344,-3.72647,26.4581,4.10352,-34.9543,-50.1739,6.0175,-6.5477,47.4115,-8.95319
19.1125,-4.47271,-30.9712,14.0853,-2.91644,26.4808,4.02605,-35.0281,-49.5812,5.90531,-5.25229,47.4227,-8.99611
19.125,-4.5041,-30.6402,14.1351,-2.10601,26.48,3.94847,-35.0856,-48.9885,5.7926,-3.95747,47.3968,-9.03853
19.1375,-4.52536,-30.3093,14.184,-1.29584,26.4557,3.87077,-35.127,-48.3964,5.67935,-2.66432,47.3339,-9.08046
19.15,-4.5365,-29.9789,14.2319,-0.486625,26.4079,3.79298,-35.1523,-47.8053,5.56559,-1.37391,47.2341,-9.1219
19.1625,-4.53753,-29.6492,14.2788,0.320969,26.3366,3.7151,-35.1614,-47.2157,5.45131,-0.0872959,47.0973,-9.16285
19.175,-4.52849,-29.3206,14.3247,1.12627,26.2419,3.63713,-35.1545,-46.628,5.33652,1.19446,46.9238,-9.2033
19.1875,-4.50939,-28.9933,14.3697,1.9286,26.1238,3.5591,-35.1315,-46.0428,5.22123,2.47029,46.7137,-9.24326
19.2,-4.48029,-28.6676,14.4137,2.72729,25.9826,3.481,-35.0927,-45.4604,5.10544,3.73915,46.4672,-9.28273
19.2125,-4.44122,-28.3438,14.4567,3.52169,25.8182,3.40285,-35.0381,-44.8812,4.98916,5,46.1845,-9.32171
19.225,-4.39226,-28.0222,14.4988,4.31111,25.6308,3.32466,-34.9678,-44.3059,4.8724,6.25179,45.8658,-9.3602
19.2375,-4.33347,-27.7031,14.5399,5.09492,25.4206,3.24643,-34.8818,-43.7347,4.75516,7.49349,45.5114,-9.3982
19.25,-4.26492,-27.3868,14.58,5.87244,25.1877,3.16819,-34.7805,-43.1683,4.63745,8.72407,45.1217,-9.43572
19.2625,-4.18669,-27.0735,14.6191,6.64304,24.9324,3.08993,-34.6638,-42.6069,4.51927,9.94252,44.6969,-9.47275
19.275,-4.09887,-26.7636,14.6572,7.40607,24.6548,3.01166,-34.532,-42.051,4.40063,11.1478,44.2375,-9.50929
19.2875,-4.00157,-26.4572,14.6944,8.1609,24.3551,2.93341,-34.3852,-41.5011,4.28154,12.339,43.7437,-9.54535
19.3,-3.89489,-26.1548,14.7305,8.90688,24.0337,2.85517,-34.2236,-40.9575,4.162,13.5151,43.2161,-9.58093
19.3125,-3.77894,-25.8565,14.7657,9.64341,23.6908,2.77697,-34.0473,-40.4208,4.04202,14.6751,42.655,-9.61603
19.325,-3.65384,-25.5626,14.8,10.3699,23.3266,2.6988,-33.8567,-39.8913,3.9216,15.8181,42.061,-9.65066
19.3375,-3.51974,-25.2734,14.8332,11.0856,22.9416,2.62068,-33.652,-39.3694,3.80075,16.9431,41.4345,-9.6848
19.35,-3.37675,-24.9891,14.8655,11.7901,22.5359,2.54262,-33.4332,-38.8556,3.67948,18.0492,40.7762,-9.71848
19.3625,-3.22503,-24.7101,14.8968,12.4828,22.1099,2.46463,-33.2008,-38.3501,3.55779,19.1354,40.0865,-9.75168
19.375,-3.06473,-24.4365,14.9271,13.1629,21.664,2.38672,-32.9549,-37.8535,3.43569,20.201,39.3659,-9.78441
19.3875,-2.89601,-24.1686,14.9564,13.8301,21.1985,2.3089,-32.6959,-37.3661,3.31318,21.245,38.6153,-9.81668
19.4,-2.71904,-23.9066,14.9848,14.4837,20.7138,2.23119,-32.4239,-36.8883,3.19028,22.2665,37.835,-9.84848
